4.870000000000000284e+01
1.020000000000000000e+02
3.979999999999999716e+01
4.100000000000000000e+01
4.420000000000000284e+01
1.040000000000000000e+02
6.010000000000000142e+01
1.000000000000000000e+02
4.739999999999999858e+01
8.450000000000000000e+01
4.520000000000000284e+01
1.050000000000000000e+02
5.379999999999999716e+01
6.859999999999999432e+01
4.760000000000000142e+01
6.850000000000000000e+01
9.609999999999999432e+01
7.420000000000000284e+01
4.739999999999999858e+01
4.910000000000000142e+01
6.590000000000000568e+01
9.920000000000000284e+01
1.340000000000000000e+02
6.010000000000000142e+01
1.120000000000000000e+02
9.009999999999999432e+01
1.820000000000000000e+02
8.350000000000000000e+01
8.490000000000000568e+01
1.180000000000000000e+02
4.210000000000000142e+01
7.100000000000000000e+01
1.040000000000000000e+02
7.409999999999999432e+01
1.120000000000000000e+02
5.829999999999999716e+01
6.320000000000000284e+01
4.160000000000000142e+01
5.160000000000000142e+01
5.670000000000000284e+01
7.390000000000000568e+01
8.920000000000000284e+01
4.939999999999999858e+01
9.720000000000000284e+01
1.100000000000000000e+02
6.179999999999999716e+01
1.020000000000000000e+02
6.179999999999999716e+01
5.550000000000000000e+01
5.720000000000000284e+01
6.360000000000000142e+01
5.800000000000000000e+01
1.010000000000000000e+02
8.950000000000000000e+01
4.620000000000000284e+01
4.529999999999999716e+01
7.929999999999999716e+01
4.820000000000000284e+01
1.050000000000000000e+02
4.620000000000000284e+01
4.560000000000000142e+01
5.539999999999999858e+01
5.800000000000000000e+01
5.020000000000000284e+01
3.800000000000000000e+01
6.520000000000000284e+01
4.439999999999999858e+01
